"v2015-02-05","v2015-10-02","v2009-05-20","v2009-09-20","v2010-03-16","v2016-04-01","v2010-10-11","v2011-07-22","v2012-06-01","v2013-0-03","v2014-05-02","property"
0,1,0,0,5,0,0,0,0,0,0," http://dbpedia.org/ontology/cpu"
2,5,0,0,9,0,0,0,0,0,0," http://dbpedia.org/ontology/creativeDirector"
731,1123,6,6,2032,0,0,0,0,0,0," http://dbpedia.org/ontology/creator"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/crosses"
4,4,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/currentlyUsedFor"
0,0,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/cylinderCount"
7,7,1,1,9,0,0,0,0,0,0," http://dbpedia.org/ontology/date"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/dateOfAbandonment"
192,206,0,0,361,0,0,0,0,0,0," http://dbpedia.org/ontology/dcc"
369,313,0,0,355,0,0,0,0,0,0," http://dbpedia.org/ontology/deathCause"
2299,2411,0,0,2474,0,0,0,1,0,0," http://dbpedia.org/ontology/deathDate"
3714,3622,0,0,3406,0,0,0,1,0,0," http://dbpedia.org/ontology/deathPlace"
2245,2347,0,0,2386,0,0,0,0,0,0," http://dbpedia.org/ontology/deathYear"
0,0,1,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/deathdate"
0,0,4,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/deathplace"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/debut"
2,3,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/debutTeam"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/demolitionDate"
5,9,0,0,10,0,0,0,0,0,0," http://dbpedia.org/ontology/depictionDescription"
2,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/depth"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/derivative"
2,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/description"
12,8,0,0,15,0,0,0,0,0,0," http://dbpedia.org/ontology/designCompany"
16,18,0,0,34,0,0,0,0,0,0," http://dbpedia.org/ontology/designer"
138,168,8,11,485,0,0,0,0,0,0," http://dbpedia.org/ontology/developer"
89040,93471,37069,40535,100104,44156,49538,54504,64819,71943,79727," http://dbpedia.org/ontology/director"
0,0,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/distributingCompany"
0,0,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/distributingLabel"
54015,52549,25014,26565,56222,27146,29996,32040,42015,46734,51802," http://dbpedia.org/ontology/distributor"
2,3,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/district"
20,10,0,0,15,0,0,0,0,0,0," http://dbpedia.org/ontology/division"
3,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/domain"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/draft"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/draftPick"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/draftRound"
1,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/draftTeam"
2,3,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/draftYear"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/drugbank"
25515,27996,12739,14063,29153,15005,17212,18494,20640,22065,24745," http://dbpedia.org/ontology/editing"
46,502,1,1,650,0,0,0,0,0,0," http://dbpedia.org/ontology/editor"
3,6,0,0,8,0,0,0,0,0,0," http://dbpedia.org/ontology/editorTitle"
226,210,0,0,225,0,0,0,0,0,0," http://dbpedia.org/ontology/education"
8,7,0,0,14,0,0,0,0,0,0," http://dbpedia.org/ontology/elevation"
24,26,0,0,31,0,0,0,0,0,0," http://dbpedia.org/ontology/employer"
2,6,0,0,6,0,0,0,0,0,0," http://dbpedia.org/ontology/endDate"
19,26,0,1,52,0,0,0,0,0,0," http://dbpedia.org/ontology/endingTheme"
0,0,1,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/endingtheme"
136,107,0,0,269,0,0,0,0,0,0," http://dbpedia.org/ontology/engine"
0,0,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/engineType"
70,99,3,14,170,0,0,0,0,0,0," http://dbpedia.org/ontology/episodeNumber"
0,0,10,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/episodenumber"
8,8,0,0,8,0,0,0,0,0,0," http://dbpedia.org/ontology/equipment"
4,6,0,0,11,0,0,0,0,0,0," http://dbpedia.org/ontology/equity"
49,57,0,0,66,0,0,0,0,0,0," http://dbpedia.org/ontology/ethnicity"
431,570,0,0,1100,0,0,0,0,0,0," http://dbpedia.org/ontology/executiveProducer"
7,11,0,0,12,0,0,0,0,0,0," http://dbpedia.org/ontology/extinctionDate"
24,39,0,0,42,0,0,0,0,0,0," http://dbpedia.org/ontology/extinctionYear"
0,0,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/eyeColor"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/faaLocationIdentifier"
1,1,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/facilityId"
1,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/facultySize"
25,25,0,0,178,0,0,0,0,0,0," http://dbpedia.org/ontology/family"
22,31,0,0,31,0,0,0,0,0,0," http://dbpedia.org/ontology/fate"
0,0,1,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/father"
