"count201504","count201510","count33","count34","count35","count36","count37","count38","count39","count40","count43","id","property"
147,178,0,0,0,5,33,65,42941,152,135,4405," http://dbpedia.org/ontology/wikiPageRedirects"
1221925,1284308,0,0,0,0,0,986343,1120766,1170090,1191032,4406," http://dbpedia.org/ontology/wikiPageRevisionID"
45010803,48209644,0,0,0,11084176,26170645,34590085,38562807,42758459,39905535,4408," http://dbpedia.org/ontology/wikiPageWikiLink"
2336376,2691832,0,0,0,0,0,0,0,0,2208500,4409," http://dbpedia.org/ontology/wikiPageWikiLinkText"
1159,1142,6,6,39,493,838,839,1146,1173,1157,4420," http://dbpedia.org/ontology/wins"
0,0,0,0,0,1,1,0,0,0,0,4421," http://dbpedia.org/ontology/winsAtAlpg"
12,12,0,0,0,2,5,5,11,12,10,4422," http://dbpedia.org/ontology/winsAtAsia"
4,4,0,0,0,1,3,2,3,4,6,4423," http://dbpedia.org/ontology/winsAtAus"
14,14,0,0,0,2,11,11,14,14,14,4424," http://dbpedia.org/ontology/winsAtChallenges"
7,7,0,0,0,7,12,10,10,6,7,4425," http://dbpedia.org/ontology/winsAtChampionships"
0,0,0,0,0,1,1,0,0,0,0,4426," http://dbpedia.org/ontology/winsAtJLPGA"
15,15,0,0,0,2,2,2,7,15,15,4427," http://dbpedia.org/ontology/winsAtJapan"
9,9,0,0,0,1,2,0,0,9,9,4430," http://dbpedia.org/ontology/winsAtLET"
5,5,0,0,0,4,6,8,8,5,5,4431," http://dbpedia.org/ontology/winsAtLPGA"
25,26,0,0,0,31,44,2,22,26,26,4432," http://dbpedia.org/ontology/winsAtMajors"
7,7,0,0,0,0,3,1,4,7,8,4433," http://dbpedia.org/ontology/winsAtNWIDE"
9,8,0,0,0,13,21,5,7,9,8,4434," http://dbpedia.org/ontology/winsAtOtherTournaments"
10,11,0,0,0,17,33,6,13,11,13,4435," http://dbpedia.org/ontology/winsAtPGA"
4,3,0,0,0,2,6,1,3,3,4,4436," http://dbpedia.org/ontology/winsAtProTournaments"
0,0,0,0,0,0,2,0,0,0,0,4437," http://dbpedia.org/ontology/winsAtSenEuro"
7,8,0,0,0,9,36,12,10,6,8,4439," http://dbpedia.org/ontology/winsInEurope"
0,0,0,0,0,0,32,23,0,0,0,4448," http://dbpedia.org/ontology/worldChampion"
28,90,0,0,0,0,0,0,85,172,105,4449," http://dbpedia.org/ontology/worldChampionTitleYear"
3,4,0,0,0,4,17,20,16,5,3,4460," http://dbpedia.org/ontology/writer"
2633,3333,0,0,0,0,0,0,1413,1907,3901,4464," http://dbpedia.org/ontology/year"
7,8,0,0,0,0,8,9,9,8,4,4466," http://dbpedia.org/ontology/yearOfConstruction"
781814,0,2,602,0,0,0,0,0,0,0,4468," http://dbpedia.org/ontology/years"
0,0,0,281,17,28,0,0,0,0,0,4469," http://dbpedia.org/ontology/youthClub"
0,0,0,151,0,0,0,0,0,0,0,4471," http://dbpedia.org/ontology/youthYears"
0,0,783,0,0,0,0,0,0,0,0,4472," http://dbpedia.org/ontology/youthclubs"
0,0,10,0,0,0,0,0,0,0,0,4473," http://dbpedia.org/ontology/youthyears"
